DATASET	N_CONFS	ISOMERIC_SMILES	NONISOMERIC_SMILES
spice-dipeptide	37	CC(=O)N1CCC[C@@H]1C(=O)N[C@H](CC2=CNc3c2cccc3)C(=O)NC	CC(=O)N1CCCC1C(=O)NC(CC2=CNc3c2cccc3)C(=O)NC
spice-dipeptide	49	CC(=O)N[C@@H](C[S-])C(=O)N[C@H](CO)C(=O)NC	CC(=O)NC(C[S-])C(=O)NC(CO)C(=O)NC
spice-dipeptide	43	C[C@H]([C@H](C(=O)N[C@H](CC1=CNC=[NH+]1)C(=O)NC)NC(=O)C)O	CC(C(C(=O)NC(CC1=CNC=[NH+]1)C(=O)NC)NC(=O)C)O
spice-dipeptide	32	CC(=O)N[C@H](CC(=O)[O-])C(=O)N[C@H](CC1=CNc2c1cccc2)C(=O)NC	CC(=O)NC(CC(=O)[O-])C(=O)NC(CC1=CNc2c1cccc2)C(=O)NC
spice-dipeptide	40	CC(=O)N[C@H](CC(=O)[O-])C(=O)N[C@H](Cc1ccccc1)C(=O)NC	CC(=O)NC(CC(=O)[O-])C(=O)NC(Cc1ccccc1)C(=O)NC
spice-dipeptide	40	CC(C)C[C@H](C(=O)NC)NC(=O)[C@H]1CCCN1C(=O)C	CC(C)CC(C(=O)NC)NC(=O)C1CCCN1C(=O)C
spice-dipeptide	43	CC(=O)N[C@@H](C[S-])C(=O)N[C@H](CC1=CNC=[NH+]1)C(=O)NC	CC(=O)NC(C[S-])C(=O)NC(CC1=CNC=[NH+]1)C(=O)NC
spice-dipeptide	28	CC(=O)N[C@H](CC1=CNc2c1cccc2)C(=O)N[C@H](CCC(=O)N)C(=O)NC	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CCC(=O)N)C(=O)NC
spice-dipeptide	46	CC(=O)N[C@H](CC(=O)O)C(=O)N[C@H](CC(=O)N)C(=O)NC	CC(=O)NC(CC(=O)O)C(=O)NC(CC(=O)N)C(=O)NC
spice-dipeptide	28	CC(=O)N[C@H](CCCC[NH3+])C(=O)N[C@H](CCSC)C(=O)NC	CC(=O)NC(CCCC[NH3+])C(=O)NC(CCSC)C(=O)NC
spice-dipeptide	33	CC(=O)N1CCC[C@@H]1C(=O)N[C@H](CC2=CN=CN2)C(=O)NC	CC(=O)N1CCCC1C(=O)NC(CC2=CN=CN2)C(=O)NC
spice-dipeptide	48	CC(=O)N[C@@H](C[S-])C(=O)N[C@H](CCC(=O)[O-])C(=O)NC	CC(=O)NC(C[S-])C(=O)NC(CCC(=O)[O-])C(=O)NC
spice-dipeptide	47	C[C@H]([C@H](C(=O)N[C@@H](CS)C(=O)NC)NC(=O)C)O	CC(C(C(=O)NC(CS)C(=O)NC)NC(=O)C)O
spice-dipeptide	28	CC(=O)N[C@H](Cc1ccc(cc1)O)C(=O)N[C@H](Cc2ccc(cc2)O)C(=O)NC	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC
spice-dipeptide	47	CC(=O)N[C@@H](C[S-])C(=O)N[C@@H](CS)C(=O)NC	CC(=O)NC(C[S-])C(=O)NC(CS)C(=O)NC
spice-dipeptide	30	C[C@H]([C@H](C(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)NC)NC(=O)C)O	CC(C(C(=O)NC(CCCNC(=[NH2+])N)C(=O)NC)NC(=O)C)O
spice-dipeptide	44	CC(=O)NCC(=O)N[C@H](CCCC[NH3+])C(=O)NC	CC(=O)NCC(=O)NC(CCCC[NH3+])C(=O)NC
spice-dipeptide	27	CC(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)N[C@H](Cc1ccc(cc1)O)C(=O)NC	CC(=O)NC(CCCNC(=[NH2+])N)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC
spice-dipeptide	43	CC(=O)N[C@H](CC(=O)[O-])C(=O)N[C@H](CC1=CN=CN1)C(=O)NC	CC(=O)NC(CC(=O)[O-])C(=O)NC(CC1=CN=CN1)C(=O)NC
spice-dipeptide	33	CC(=O)N[C@H](CC(=O)[O-])C(=O)N[C@H](CCC(=O)O)C(=O)NC	CC(=O)NC(CC(=O)[O-])C(=O)NC(CCC(=O)O)C(=O)NC
spice-dipeptide	43	CC(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(=O)N)C(=O)NC	CC(=O)N1CCCC1C(=O)NC(CC(=O)N)C(=O)NC
spice-dipeptide	35	CC(=O)N[C@H](CCC(=O)N)C(=O)N[C@H](Cc1ccccc1)C(=O)NC	CC(=O)NC(CCC(=O)N)C(=O)NC(Cc1ccccc1)C(=O)NC
spice-dipeptide	39	CC(C)[C@H](C(=O)NC)NC(=O)[C@@H](Cc1ccccc1)NC(=O)C	CC(C)C(C(=O)NC)NC(=O)C(Cc1ccccc1)NC(=O)C
spice-dipeptide	38	CC(=O)N[C@@H](CS)C(=O)N[C@H](CC1=CNc2c1cccc2)C(=O)NC	CC(=O)NC(CS)C(=O)NC(CC1=CNc2c1cccc2)C(=O)NC
spice-dipeptide	36	CC(C)C[C@H](C(=O)NC)NC(=O)[C@@H](CCC(=O)N)NC(=O)C	CC(C)CC(C(=O)NC)NC(=O)C(CCC(=O)N)NC(=O)C
spice-dipeptide	33	CC(=O)N[C@H](Cc1ccc(cc1)O)C(=O)N[C@H](CC2=CNC=N2)C(=O)NC	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNC=N2)C(=O)NC
spice-dipeptide	45	CC(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](C[S-])C(=O)NC	CC(=O)NC(CC(=O)O)C(=O)NC(C[S-])C(=O)NC
spice-dipeptide	43	CC(C)C[C@H](C(=O)NC)NC(=O)[C@@H](CO)NC(=O)C	CC(C)CC(C(=O)NC)NC(=O)C(CO)NC(=O)C
spice-dipeptide	39	CC(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CC1=CNC=N1)C(=O)NC	CC(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC=N1)C(=O)NC
spice-dipeptide	33	CC(=O)N[C@H](Cc1ccc(cc1)O)C(=O)N[C@H](CCC(=O)N)C(=O)NC	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCC(=O)N)C(=O)NC
spice-dipeptide	49	CC(=O)NCC(=O)N[C@@H](CS)C(=O)NC	CC(=O)NCC(=O)NC(CS)C(=O)NC
spice-dipeptide	41	CC(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CCC(=O)N)C(=O)NC	CC(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC
spice-dipeptide	34	CC(C)[C@H](C(=O)N[C@H](Cc1ccc(cc1)O)C(=O)NC)NC(=O)C	CC(C)C(C(=O)NC(Cc1ccc(cc1)O)C(=O)NC)NC(=O)C
spice-dipeptide	35	CC(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CCCC[NH3+])C(=O)NC	CC(=O)NC(Cc1ccccc1)C(=O)NC(CCCC[NH3+])C(=O)NC
spice-dipeptide	34	CC(=O)N[C@H](CCC(=O)N)C(=O)N[C@H](CCC(=O)O)C(=O)NC	CC(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC
spice-dipeptide	37	C[C@H](C(=O)N[C@H](CC1=CNc2c1cccc2)C(=O)NC)NC(=O)C	CC(C(=O)NC(CC1=CNc2c1cccc2)C(=O)NC)NC(=O)C
spice-dipeptide	42	CC(=O)N[C@@H](CS)C(=O)N[C@H](CC1=CN=CN1)C(=O)NC	CC(=O)NC(CS)C(=O)NC(CC1=CN=CN1)C(=O)NC
spice-dipeptide	43	CC(=O)N[C@H](CCC(=O)N)C(=O)N[C@H](CC(=O)N)C(=O)NC	CC(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC
spice-dipeptide	43	C[C@H](C(=O)NC)NC(=O)[C@@H](Cc1ccc(cc1)O)NC(=O)C	CC(C(=O)NC)NC(=O)C(Cc1ccc(cc1)O)NC(=O)C
spice-dipeptide	29	CC(=O)N[C@H](CCC(=O)[O-])C(=O)N[C@H](CC1=CNc2c1cccc2)C(=O)NC	CC(=O)NC(CCC(=O)[O-])C(=O)NC(CC1=CNc2c1cccc2)C(=O)NC
spice-dipeptide	35	CC(=O)N[C@H](CC1=CNC=N1)C(=O)N[C@H](CCCCN)C(=O)NC	CC(=O)NC(CC1=CNC=N1)C(=O)NC(CCCCN)C(=O)NC
spice-dipeptide	48	CC(=O)N[C@H](CO)C(=O)N[C@H](CC(=O)N)C(=O)NC	CC(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC
spice-dipeptide	45	C[C@H](C(=O)NC)NC(=O)[C@@H](CCC(=O)O)NC(=O)C	CC(C(=O)NC)NC(=O)C(CCC(=O)O)NC(=O)C
spice-dipeptide	32	C[C@H]([C@H](C(=O)NC)NC(=O)[C@@H](CC1=CNc2c1cccc2)NC(=O)C)O	CC(C(C(=O)NC)NC(=O)C(CC1=CNc2c1cccc2)NC(=O)C)O
spice-dipeptide	43	CC(=O)N[C@H](CCC(=O)[O-])C(=O)N[C@H](Cc1ccccc1)C(=O)NC	CC(=O)NC(CCC(=O)[O-])C(=O)NC(Cc1ccccc1)C(=O)NC
spice-dipeptide	49	C[C@H](C(=O)N[C@H](CC(=O)[O-])C(=O)NC)NC(=O)C	CC(C(=O)NC(CC(=O)[O-])C(=O)NC)NC(=O)C
spice-dipeptide	37	CC(C)[C@H](C(=O)N[C@H](CCCCN)C(=O)NC)NC(=O)C	CC(C)C(C(=O)NC(CCCCN)C(=O)NC)NC(=O)C
spice-dipeptide	36	C[C@H]([C@H](C(=O)N[C@H](Cc1ccccc1)C(=O)NC)NC(=O)C)O	CC(C(C(=O)NC(Cc1ccccc1)C(=O)NC)NC(=O)C)O
spice-dipeptide	41	CC(C)[C@H](C(=O)N[C@H](CC1=CNC=N1)C(=O)NC)NC(=O)C	CC(C)C(C(=O)NC(CC1=CNC=N1)C(=O)NC)NC(=O)C
spice-dipeptide	39	CC(=O)N[C@H](CC1=CN=CN1)C(=O)N[C@H](CCC(=O)[O-])C(=O)NC	CC(=O)NC(CC1=CN=CN1)C(=O)NC(CCC(=O)[O-])C(=O)NC
spice-dipeptide	35	C[C@H](C(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)NC)NC(=O)C	CC(C(=O)NC(CCCNC(=[NH2+])N)C(=O)NC)NC(=O)C
spice-dipeptide	41	CC[C@@H](C)[C@H](C(=O)N[C@H](CC(=O)O)C(=O)NC)NC(=O)C	CCC(C)C(C(=O)NC(CC(=O)O)C(=O)NC)NC(=O)C
spice-dipeptide	42	CC(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CO)C(=O)NC	CC(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC
spice-dipeptide	44	CC(=O)N[C@H](CC1=CN=CN1)C(=O)N[C@@H](CS)C(=O)NC	CC(=O)NC(CC1=CN=CN1)C(=O)NC(CS)C(=O)NC
spice-dipeptide	32	CC(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CCCC[NH3+])C(=O)NC	CC(=O)NC(CCC(=O)O)C(=O)NC(CCCC[NH3+])C(=O)NC
spice-dipeptide	30	CC[C@@H](C)[C@H](C(=O)NC)NC(=O)[C@@H](CC1=CNc2c1cccc2)NC(=O)C	CCC(C)C(C(=O)NC)NC(=O)C(CC1=CNc2c1cccc2)NC(=O)C
spice-dipeptide	37	CC(=O)N[C@H](CC1=CNC=N1)C(=O)N[C@H](CC(=O)[O-])C(=O)NC	CC(=O)NC(CC1=CNC=N1)C(=O)NC(CC(=O)[O-])C(=O)NC
spice-dipeptide	38	C[C@H](C(=O)NC)NC(=O)[C@@H](CCCNC(=[NH2+])N)NC(=O)C	CC(C(=O)NC)NC(=O)C(CCCNC(=[NH2+])N)NC(=O)C
spice-dipeptide	36	CC(=O)N[C@H](CCC(=O)[O-])C(=O)N[C@H](CCC(=O)O)C(=O)NC	CC(=O)NC(CCC(=O)[O-])C(=O)NC(CCC(=O)O)C(=O)NC
spice-dipeptide	46	CC(C)[C@H](C(=O)N[C@H](CC(=O)[O-])C(=O)NC)NC(=O)C	CC(C)C(C(=O)NC(CC(=O)[O-])C(=O)NC)NC(=O)C
spice-dipeptide	39	CC(=O)N[C@H](CC1=CNC=[NH+]1)C(=O)N2CCC[C@@H]2C(=O)NC	CC(=O)NC(CC1=CNC=[NH+]1)C(=O)N2CCCC2C(=O)NC
spice-dipeptide	42	C[C@H]([C@H](C(=O)NC)NC(=O)[C@@H](CC(=O)O)NC(=O)C)O	CC(C(C(=O)NC)NC(=O)C(CC(=O)O)NC(=O)C)O
spice-dipeptide	49	C[C@H](C(=O)NC)NC(=O)[C@@H](C(C)C)NC(=O)C	CC(C)C(C(=O)NC(C)C(=O)NC)NC(=O)C
spice-dipeptide	43	CC(=O)NCC(=O)N[C@H](CC1=CNc2c1cccc2)C(=O)NC	CC(=O)NCC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC
spice-dipeptide	31	CC(=O)N[C@H](CC1=CNC=[NH+]1)C(=O)N[C@H](CCCCN)C(=O)NC	CC(=O)NC(CC1=CNC=[NH+]1)C(=O)NC(CCCCN)C(=O)NC
spice-dipeptide	45	CC(=O)NCC(=O)N[C@H](Cc1ccccc1)C(=O)NC	CC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC
spice-dipeptide	44	CC(C)C[C@H](C(=O)N[C@@H](C[S-])C(=O)NC)NC(=O)C	CC(C)CC(C(=O)NC(C[S-])C(=O)NC)NC(=O)C
spice-dipeptide	31	CC(=O)N[C@H](CC1=CNc2c1cccc2)C(=O)N[C@H](CC(=O)O)C(=O)NC	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CC(=O)O)C(=O)NC
spice-dipeptide	38	CC(=O)N[C@H](CC1=CN=CN1)C(=O)N[C@H](CCSC)C(=O)NC	CC(=O)NC(CC1=CN=CN1)C(=O)NC(CCSC)C(=O)NC
spice-dipeptide	36	CC(=O)N[C@H](CCC(=O)N)C(=O)N[C@H](CO)C(=O)NC	CC(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)NC
spice-dipeptide	37	CC[C@@H](C)[C@H](C(=O)NC)NC(=O)[C@@H](CC1=CN=CN1)NC(=O)C	CCC(C)C(C(=O)NC)NC(=O)C(CC1=CN=CN1)NC(=O)C
spice-dipeptide	30	CC(=O)N[C@H](CC1=CNC=[NH+]1)C(=O)N[C@H](CCC(=O)N)C(=O)NC	CC(=O)NC(CC1=CNC=[NH+]1)C(=O)NC(CCC(=O)N)C(=O)NC
spice-dipeptide	27	CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)NC	CC(=O)NC(CCCCN)C(=O)NC(CCCNC(=[NH2+])N)C(=O)NC
spice-dipeptide	31	CC(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)N[C@H](CC(=O)N)C(=O)NC	CC(=O)NC(CCCNC(=[NH2+])N)C(=O)NC(CC(=O)N)C(=O)NC
spice-dipeptide	48	CC(=O)NCC(=O)N[C@H](CC1=CN=CN1)C(=O)NC	CC(=O)NCC(=O)NC(CC1=CN=CN1)C(=O)NC
spice-dipeptide	40	CC(=O)N[C@H](CC1=CNC=[NH+]1)C(=O)N[C@H](CC(=O)[O-])C(=O)NC	CC(=O)NC(CC1=CNC=[NH+]1)C(=O)NC(CC(=O)[O-])C(=O)NC
spice-dipeptide	46	CC(C)[C@H](C(=O)NC)NC(=O)[C@@H](CC(=O)O)NC(=O)C	CC(C)C(C(=O)NC)NC(=O)C(CC(=O)O)NC(=O)C
spice-dipeptide	39	CC[C@@H](C)[C@H](C(=O)N1CCC[C@@H]1C(=O)NC)NC(=O)C	CCC(C)C(C(=O)N1CCCC1C(=O)NC)NC(=O)C
spice-dipeptide	32	CC[C@@H](C)[C@H](C(=O)N[C@H](CCCCN)C(=O)NC)NC(=O)C	CCC(C)C(C(=O)NC(CCCCN)C(=O)NC)NC(=O)C
spice-dipeptide	40	CC(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CC(=O)N)C(=O)NC	CC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)N)C(=O)NC
spice-dipeptide	46	CC(=O)N[C@H](CC(=O)O)C(=O)N1CCC[C@@H]1C(=O)NC	CC(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC
spice-dipeptide	43	C[C@H]([C@H](C(=O)NC)NC(=O)[C@@H](CC1=CNC=N1)NC(=O)C)O	CC(C(C(=O)NC)NC(=O)C(CC1=CNC=N1)NC(=O)C)O
spice-dipeptide	34	CC(C)C[C@H](C(=O)N[C@H](CC(C)C)C(=O)NC)NC(=O)C	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC)NC(=O)C
spice-dipeptide	33	CC(=O)N[C@H](CC1=CNC=N1)C(=O)N[C@H](CCSC)C(=O)NC	CC(=O)NC(CC1=CNC=N1)C(=O)NC(CCSC)C(=O)NC
spice-dipeptide	38	CC(=O)N[C@H](CCCC[NH3+])C(=O)N[C@@H](CS)C(=O)NC	CC(=O)NC(CCCC[NH3+])C(=O)NC(CS)C(=O)NC
spice-dipeptide	33	CC(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc2ccc(cc2)O)C(=O)NC	CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC
spice-dipeptide	33	CC[C@@H](C)[C@H](C(=O)N[C@H](CCC(=O)N)C(=O)NC)NC(=O)C	CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)NC)NC(=O)C
spice-dipeptide	25	CC(=O)N[C@H](CCCC[NH3+])C(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)NC	CC(=O)NC(CCCC[NH3+])C(=O)NC(CCCNC(=[NH2+])N)C(=O)NC
spice-dipeptide	31	CC(=O)N[C@H](CCSC)C(=O)N[C@H](CCCC[NH3+])C(=O)NC	CC(=O)NC(CCSC)C(=O)NC(CCCC[NH3+])C(=O)NC
spice-dipeptide	36	C[C@H](C(=O)NC)NC(=O)[C@@H](CC1=CNc2c1cccc2)NC(=O)C	CC(C(=O)NC)NC(=O)C(CC1=CNc2c1cccc2)NC(=O)C
spice-dipeptide	30	CC(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc1ccccc1)C(=O)NC	CC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC
spice-dipeptide	35	CC(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CC2=CNC=N2)C(=O)NC	CC(=O)NC(Cc1ccccc1)C(=O)NC(CC2=CNC=N2)C(=O)NC
spice-dipeptide	27	CC(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)N[C@H](Cc1ccccc1)C(=O)NC	CC(=O)NC(CCCNC(=[NH2+])N)C(=O)NC(Cc1ccccc1)C(=O)NC
spice-dipeptide	38	C[C@H]([C@H](C(=O)NC)NC(=O)[C@@H](CC1=CNC=[NH+]1)NC(=O)C)O	CC(C(C(=O)NC)NC(=O)C(CC1=CNC=[NH+]1)NC(=O)C)O
spice-dipeptide	32	CC(C)C[C@H](C(=O)NC)NC(=O)[C@@H](CCCCN)NC(=O)C	CC(C)CC(C(=O)NC)NC(=O)C(CCCCN)NC(=O)C
spice-dipeptide	28	CC(=O)N[C@H](CCSC)C(=O)N[C@H](CCC(=O)[O-])C(=O)NC	CC(=O)NC(CCSC)C(=O)NC(CCC(=O)[O-])C(=O)NC
spice-dipeptide	47	CC(=O)N[C@H](CO)C(=O)N[C@H](CC(=O)O)C(=O)NC	CC(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NC
spice-dipeptide	44	CC(=O)N[C@H](CCSC)C(=O)N[C@@H](CS)C(=O)NC	CC(=O)NC(CCSC)C(=O)NC(CS)C(=O)NC
spice-dipeptide	46	C[C@H]([C@H](C(=O)NC)NC(=O)[C@H](C[S-])NC(=O)C)O	CC(C(C(=O)NC)NC(=O)C(C[S-])NC(=O)C)O
spice-dipeptide	30	CC[C@@H](C)[C@H](C(=O)NC)NC(=O)[C@@H](CCCNC(=[NH2+])N)NC(=O)C	CCC(C)C(C(=O)NC)NC(=O)C(CCCNC(=[NH2+])N)NC(=O)C
spice-dipeptide	29	CC(=O)N[C@H](CCSC)C(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)NC	CC(=O)NC(CCSC)C(=O)NC(CCCNC(=[NH2+])N)C(=O)NC
spice-dipeptide	44	CC[C@@H](C)[C@H](C(=O)NC)NC(=O)[C@@H]([C@@H](C)O)NC(=O)C	CCC(C)C(C(=O)NC)NC(=O)C(C(C)O)NC(=O)C
spice-dipeptide	31	CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCC(=O)O)C(=O)NC	CC(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC
spice-dipeptide	32	CC(=O)N[C@H](CC(=O)[O-])C(=O)N[C@H](Cc1ccc(cc1)O)C(=O)NC	CC(=O)NC(CC(=O)[O-])C(=O)NC(Cc1ccc(cc1)O)C(=O)NC
spice-dipeptide	34	CC(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(=O)N)C(=O)NC	CC(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC
spice-dipeptide	46	CC(=O)N[C@H](CC(=O)[O-])C(=O)N1CCC[C@@H]1C(=O)NC	CC(=O)NC(CC(=O)[O-])C(=O)N1CCCC1C(=O)NC
spice-dipeptide	38	CC(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCCN)C(=O)NC	CC(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)NC
spice-dipeptide	32	C[C@H]([C@H](C(=O)NC)NC(=O)[C@@H](CCCNC(=[NH2+])N)NC(=O)C)O	CC(C(C(=O)NC)NC(=O)C(CCCNC(=[NH2+])N)NC(=O)C)O
spice-dipeptide	31	CC(=O)N[C@H](CCCC[NH3+])C(=O)N[C@H](Cc1ccccc1)C(=O)NC	CC(=O)NC(CCCC[NH3+])C(=O)NC(Cc1ccccc1)C(=O)NC
spice-dipeptide	37	CC(=O)N1CCC[C@@H]1C(=O)N[C@H](CC2=CNC=N2)C(=O)NC	CC(=O)N1CCCC1C(=O)NC(CC2=CNC=N2)C(=O)NC
spice-dipeptide	50	CC(=O)N[C@@H](C[S-])C(=O)NCC(=O)NC	CC(=O)NC(C[S-])C(=O)NCC(=O)NC
spice-dipeptide	45	C[C@H]([C@H](C(=O)N[C@@H](C[S-])C(=O)NC)NC(=O)C)O	CC(C(C(=O)NC(C[S-])C(=O)NC)NC(=O)C)O
spice-dipeptide	38	CC(=O)N[C@H](CC(=O)N)C(=O)N[C@H](CCSC)C(=O)NC	CC(=O)NC(CC(=O)N)C(=O)NC(CCSC)C(=O)NC
spice-dipeptide	46	C[C@H]([C@H](C(=O)N[C@H](CC(=O)O)C(=O)NC)NC(=O)C)O	CC(C(C(=O)NC(CC(=O)O)C(=O)NC)NC(=O)C)O
spice-dipeptide	43	CC(=O)N[C@H](CC(=O)[O-])C(=O)N[C@H](CC1=CNC=N1)C(=O)NC	CC(=O)NC(CC(=O)[O-])C(=O)NC(CC1=CNC=N1)C(=O)NC
spice-dipeptide	45	C[C@H](C(=O)N[C@H](CC1=CNC=[NH+]1)C(=O)NC)NC(=O)C	CC(C(=O)NC(CC1=CNC=[NH+]1)C(=O)NC)NC(=O)C
spice-dipeptide	41	CC(=O)N[C@H](CC(=O)N)C(=O)N[C@H](CC1=CNC=[NH+]1)C(=O)NC	CC(=O)NC(CC(=O)N)C(=O)NC(CC1=CNC=[NH+]1)C(=O)NC
spice-dipeptide	40	CC(=O)N[C@H](CC(=O)[O-])C(=O)N[C@H](CCC(=O)N)C(=O)NC	CC(=O)NC(CC(=O)[O-])C(=O)NC(CCC(=O)N)C(=O)NC
spice-dipeptide	42	CC(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(=O)[O-])C(=O)NC	CC(=O)N1CCCC1C(=O)NC(CC(=O)[O-])C(=O)NC
spice-dipeptide	43	CC(=O)N[C@@H](C[S-])C(=O)N[C@H](CC(=O)O)C(=O)NC	CC(=O)NC(C[S-])C(=O)NC(CC(=O)O)C(=O)NC
spice-dipeptide	42	CC(=O)N[C@H](CCC(=O)N)C(=O)N1CCC[C@@H]1C(=O)NC	CC(=O)NC(CCC(=O)N)C(=O)N1CCCC1C(=O)NC
spice-dipeptide	34	CC(=O)N[C@H](CCCC[NH3+])C(=O)N[C@H](CCC(=O)O)C(=O)NC	CC(=O)NC(CCCC[NH3+])C(=O)NC(CCC(=O)O)C(=O)NC
spice-dipeptide	50	C[C@H](C(=O)NC)NC(=O)[C@H]1CCCN1C(=O)C	CC(C(=O)NC)NC(=O)C1CCCN1C(=O)C
spice-dipeptide	39	CC(=O)N[C@@H](CS)C(=O)N[C@H](Cc1ccc(cc1)O)C(=O)NC	CC(=O)NC(CS)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC
spice-dipeptide	48	CC(=O)N[C@H](CO)C(=O)N1CCC[C@@H]1C(=O)NC	CC(=O)NC(CO)C(=O)N1CCCC1C(=O)NC
spice-dipeptide	31	CC(=O)N[C@H](Cc1ccc(cc1)O)C(=O)N[C@H](CC2=CNC=[NH+]2)C(=O)NC	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNC=[NH+]2)C(=O)NC
spice-dipeptide	45	CC(=O)N[C@@H](CS)C(=O)N1CCC[C@@H]1C(=O)NC	CC(=O)NC(CS)C(=O)N1CCCC1C(=O)NC
spice-dipeptide	34	CC(=O)N[C@H](CO)C(=O)N[C@H](CCCCN)C(=O)NC	CC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC
spice-dipeptide	34	CC(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CC1=CNC=[NH+]1)C(=O)NC	CC(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC=[NH+]1)C(=O)NC
spice-dipeptide	50	C[C@H](C(=O)N[C@H](C)C(=O)NC)NC(=O)C	CC(C(=O)NC(C)C(=O)NC)NC(=O)C
spice-dipeptide	50	CC(=O)NCC(=O)N[C@@H](C[S-])C(=O)NC	CC(=O)NCC(=O)NC(C[S-])C(=O)NC
spice-dipeptide	50	C[C@H](C(=O)NC)NC(=O)[C@@H](CC(=O)[O-])NC(=O)C	CC(C(=O)NC)NC(=O)C(CC(=O)[O-])NC(=O)C
spice-dipeptide	47	CC(=O)N[C@H](CC(=O)N)C(=O)N[C@H](CO)C(=O)NC	CC(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC
spice-dipeptide	31	CC(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CCC(=O)[O-])C(=O)NC	CC(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)[O-])C(=O)NC
spice-dipeptide	43	CC(C)[C@H](C(=O)N[C@H](C(C)C)C(=O)NC)NC(=O)C	CC(C)C(C(=O)NC(C(C)C)C(=O)NC)NC(=O)C
spice-dipeptide	45	C[C@H]([C@H](C(=O)NC)NC(=O)[C@@H](CC(=O)N)NC(=O)C)O	CC(C(C(=O)NC)NC(=O)C(CC(=O)N)NC(=O)C)O
spice-dipeptide	37	CC(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CCSC)C(=O)NC	CC(=O)NC(Cc1ccccc1)C(=O)NC(CCSC)C(=O)NC
spice-dipeptide	33	CC(=O)N[C@H](CCC(=O)N)C(=O)N[C@H](CCC(=O)N)C(=O)NC	CC(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC
spice-dipeptide	43	C[C@H](C(=O)N[C@H](CCCCN)C(=O)NC)NC(=O)C	CC(C(=O)NC(CCCCN)C(=O)NC)NC(=O)C
